,target,clean_text_hard,clean_text_light,tweet_len,urls,hashtags,emojis,mentions
5389,1,story sanya fierce farm zx akjixba news war ldnr ukraine donbass ato eyjri pduc,One story or Sanya Fierce and his farm.,39,"['https://t.co/zx3akjixba', 'http://t.co/eyjri0pduc']","['#News', '#War', '#LDNR', '#Ukraine', '#Donbass', '#ato']",[],[]
5390,1,bad bad macroeconomic scenarios ukraine zwu cs wrw inflation ukraine kxeusote,Bad and very bad: two macroeconomic scenarios for Ukraine.,58,"['https://t.co/zwu1cs9wrw', 'http://t.co/kxeusote4']","['#inflation', '#Ukraine']",[],[]
5391,1,ukraine dancing gopak nuclear non mall light wait second chernobyl dlr orw,"Ukraine is dancing gopak on a nuclear mine non -mall either without light, or will wait for the second Chernobyl .",114,['https://t.co/dlr0ma7orw'],[],[],[]
5392,1,lpr negotiating rf issuance russian passports rxc twkoq news politics ukraine oftsc hdwi,is negotiating C  on the issuance of Russian,44,"['https://t.co/rxc63twkoq', 'http://t.co/oftSc8HDWI']","['#LPR', '#RF', '#passports', '#News', '#Politics', '#Ukraine']",[],[]
5393,1,limit idiocy msx ufxyr politics russia crimea ukraine putin vanuqaskzl,There is no limit to idiocy:,28,"['https://t.co/msx3ufxyr', 'https://t.co/vanuqaskzl']","['#Politics', '#Russia', '#Crimea', '#Ukraine', '#Putin']",[],[]
5394,1,azarov pace ukraine increases external debt amazing ncfoslda news ukraine fimp kggb,The pace with which Ukraine increases external debt is amazing.,63,"['https://t.co/ncfoslda9a', 'http://t.co/j5fimp9kggb']","['#Azarov', '#News', '#Ukraine']",[],[]
5395,1,kravchuk ukraine proud ukraine proud state teag zacz,"Kravchuk: Ukraine can be ""proud"" that Ukraine can be ""proud"" that has become a state, to .",90,['https://t.co/teag3zacz5'],[],[],[]
5396,1,ukraine urgently looking money yatsenyuk ready squeeze grtfvp politics war donbass rf zmlo dseaf,is urgently looking for money:  is ready to squeeze everything out of all,73,"['https://t.co/grtfvp0h6a', 'http://t.co/zmlo0dseaf']","['#Ukraine', '#Yatsenyuk', '#Politics', '#War', '#Donbass', '#RF']",[],[]
5397,1,fatigue europe signs fate wxsho tr news eu ukraine politics rf war poroshenko ilsayaxyto,Fatigue of Europe and signs of fate.,36,"['https://t.co/p4wxsho5tr', 'http://t.co/ilsayaxyto']","['#News', '#EU', '#Ukraine', '#Politics', '#RF', '#War', '#Poroshenko']",[],[]
5398,1,day lost independence urbrmgd news ukraine crisis war eu donbass politics rf dwfz jjjk,Day of lost independence.,25,"['https://t.co/05urbrmgd', 'http://t.co/l0dwfz0jjjk']","['#News', '#Ukraine', '#Crisis', '#War', '#EU', '#Donbass', '#Politics', '#RF']",[],[]
5399,1,observers osce run donetsk,Observers  run from,19,['https://t.co/'],"['#OSCE', '#Donetsk']",[],[]
5400,1,ukraine delirium russian federation counting riot oligarchs rosatka rada qvkb wk news lutsenko war lhw lrkgq,in delirium:  Russian Federation is counting on the riot of oligarchs and Rosatka Rada.,87,"['https://t.co/3qvkb2wk9j', 'http://t.co/lhw22lrkgq']","['#Ukraine', '#the', '#News', '#Lutsenko', '#War']",[],[]
5401,1,ukraine today hrypuhjdso,Ukraine today .,15,['https://t.co/hrypuhjdso'],[],[],[]
5402,1,amosa hockstain ukraine crgrtjmr administration united states enhances pressure eu rhdt,Amosa Hockstain is not Ukraine Administration of the United States enhances pressure on the EU,94,"['https://t.co/o6crgrtjmr', 'https://t.co/rhdt389p7v']",[],[],[]
5403,1,poland domestic political conflict ukraine wpkfectiwe news poland duda eu ukraine unm fufqth,In Poland-domestic political  because of Ukraine.,49,"['https://t.co/wpkfectiwe', 'http://t.co/unm0fufqth']","['#conflict', '#News', '#Poland', '#Duda', '#EU', '#Ukraine']",[],[]
5404,1,strategic bomber bomber diugoccpqx ukraine arms air aviation looxit lp,Two strategic      Aviation,27,"['https://t.co/diugoccpqx', 'http://t.co/looxit2lp7']","['#bomber', '#bomber', '#Ukraine', '#Arms', '#Air']",[],[]
5405,1,ukraine decided attract united states energoatom management kyiv plans state state owned enterprise energo gfzi qoa,Ukraine decided to attract the United States to the Energoatom management Kyiv plans to state the state -owned enterprise Energo .,130,['https://t.co/gfzi8qoa0k'],[],[],[]
5406,1,ukraine asks rf write debt gwdfzgg qp news economics politics media qy nmsle,asks  to write off,18,"['https://t.co/gwdfzgg1qp', 'http://t.co/w2qy1nmsle']","['#Ukraine', '#RF', '#debt', '#News', '#Economics', '#Politics', '#media']",[],[]
5407,1,elections dpr chance eu osce atone donetsk residents hmhubxwrl news donbass ukraine ze yr gu,in  - Chance  and  to atone for the Donetsk residents.,54,"['https://t.co/7hmhubxwrl', 'http://t.co/ze3yr93GU5']","['#Elections', '#DPR', '#EU', '#OSCE', '#News', '#Donbass', '#Ukraine']",[],[]
5408,1,odessa half parents future schoolchildren chose russian language jm vp news ukraine rff firsd,half of the parents of future schoolchildren chose the Russian language.,72,"['https://t.co/9h661jm7vp', 'http://t.co/rff07firsd']","['#Odessa', '#News', '#Ukraine']",[],[]
5409,1,russian aircraft shot dirty bomb novorossia brlb kk pt news geopolitics rf ukraine xao zegv,About the Russian aircraft shot down and a dirty bomb at Novorossia.,68,"['https://t.co/brlb9kk9pt', 'http://t.co/xao1zegv8p']","['#News', '#Geopolitics', '#RF', '#Ukraine']",[],[]
5410,1,ukraine decided create agency search stolen funds geotz goqv news ukraine power meiahr sme,"In Ukraine, it was decided to create an agency for the search for stolen funds.",79,"['https://t.co/geotz3goqv', 'http://t.co/meiahr9sme']","['#News', '#Ukraine', '#Power']",[],[]
5411,1,american officer soaked kharkov toilers qqy qccv,"The American officer was soaked in Kharkov s toilers   Well, .",62,['https://t.co/7j1qqy1qccv'],"['#enemies_rossia_upolnomochen', '#Khunta_ukrain_upolnomochen']",[],[]
5412,1,poroshenko said putin agree trip crimea nnah news ukraine rf lsr irwjjjx,said that  had to agree on a trip to,36,"['https://t.co/d6nnah3u7c', 'http://t.co/lsr1irwjjjx']","['#Poroshenko', '#Putin', '#Crimea', '#News', '#Ukraine', '#RF']",[],[]
5413,1,donetsk spartak fired incendiary ammunition giaq ly iy news ukraine donbass war phadpoqhjj,Donetsk Spartak was fired by incendiary ammunition.,51,"['https://t.co/giaq0ly5iy', 'http://t.co/phadpoqhjj']","['#News', '#Ukraine', '#Donbass', '#War']",[],[]
5414,1,armenia buy rf gas times cheaper ukraine zths agcks politics economy ukraine yjw emiavk,will buy   2 times cheaper than Ukraine.,40,"['https://t.co/zths8agcks', 'http://t.co/yjw0emiavk']","['#Armenia', '#RF', '#gas', '#Politics', '#Economy', '#Ukraine']",[],[]
5415,1,ukraine step away start modernization erd opufn news state debt politics crisis economics rf ljv kaddd,a step away from the start of modernization.   debt,51,"['https://t.co/erd0opufn8', 'http://t.co/2ljv3kaddd0']","['#Ukraine', '#News', '#State', '#Politics', '#Crisis', '#Economics', '#RF']",[],[]
5416,1,ec destroys ukrainian industry dantrlyz news ukraine production aviation politics mzexim ucx,destroys the Ukrainian,22,"['https://t.co/dantrlyz68', 'http://t.co/mzexim5ucx']","['#EC', '#industry', '#News', '#Ukraine', '#production', '#Aviation', '#Politics']",[],[]
5417,1,th anniversary nebulity anniversary ukraine today ukraine celebrates years independence street pqzwjkeg,The 25th anniversary of the Nebulity - the last anniversary of Ukraine today Ukraine celebrates 25 years of independence: to the street .,137,['https://t.co/pqzwjkeg35'],[],[],[]
5418,1,obama ukraine closer prosperity democracy qeojbcihju news usa politics economics yjnqwllip,closer to prosperity and democracy.,35,"['https://t.co/qeojbcihju', 'http://t.co/6yjnqwllip']","['#Obama', '#Ukraine', '#News', '#USA', '#Politics', '#Economics']",[],[]
5419,1,usa replace mh investigation ukraine ordering rf buhz news ukraine rahhhhhhhhhnrmv,"USA replace the  investigation in Ukraine ""ordering"" against",60,"['https://t.co/31BUHZ7H1G', 'http://t.co/rahhhhhhhhhnrmv']","['#The', '#MH17', '#RF', '#News', '#Ukraine', '#UN']",[],[]
5420,1,media kharkov right sector decided replace police zooybfscgl news ukraine police crisis ji hhpjy,"In  ""  -sector"" decided to replace the police.",46,"['https://t.co/zooybfscgl', 'http://t.co/w6ji3hhpjy']","['#Media', '#Kharkov', '#Right', '#News', '#Ukraine', '#police', '#Crisis']",[],[]
5421,1,donbass brought chemical weapons ck lpek ye news war ukraine politics nm yfpn,In  they brought  weapons.,26,"['https://t.co/ck0lpek2ye', 'http://t.co/nm7yfpn39p']","['#Donbass', '#chemical', '#News', '#War', '#Ukraine', '#Politics']",[],[]
5422,1,incorved ukraine experiences times worse nazi occupation daynzalezhnaya day support kqnrxlgu,Incorved Ukraine experiences many times worse than the Nazi occupation   of Support HTTP:/t.co/b4kqnrxlgu,105,['HTTP:/t.co/b4kqnrxlgu'],"['#daynzalezhnaya', '#Day']",[],[]
5423,1,merkel obama discussed aggravation conflict ukraine knnrnwnzsz news usa eu ukraine war ggbsr jf,and  discussed the aggravation of the conflict in Ukraine.,58,"['https://t.co/knnrnwnzsz', 'http://t.co/ggbsr6b5jf']","['#Merkel', '#Obama', '#News', '#USA', '#EU', '#Ukraine', '#War']",[],[]
5424,1,crimea tons vegetables fruits returned ukraine zpybcnmmxg news ukraine politics ge rb lwor,From  more than 700 tons of vegetables and fruits were returned to Ukraine.,75,"['https://t.co/zpybcnmmxg', 'http://t.co/ge8rb5LWOR']","['#Crimea', '#News', '#Ukraine', '#Politics']",[],[]
5425,1,potential ukraine reveal decrease temperature ihwfghznfu news ukraine crisis faib npb,"On the potential of Ukraine, which can reveal a decrease in temperature.",72,"['https://t.co/ihwfghznfu', 'http://t.co/e2faib3NPB']","['#News', '#Ukraine', '#Crisis']",[],[]
5426,1,master class retraining dnj uxp news ukraine maidan politics oceanels freedom pzq ud,Master class of retraining on the go.,37,"['https://t.co/dnj40UXP6N', 'http://t.co/d1pzq801ud']","['#News', '#Ukraine', '#Maidan', '#Politics', '#Oceanels', '#Freedom']",[],[]
5427,1,kiev smoke klitschko subway volunteers ato tp daobkp news ukraine power war vgqh nijr,"- in smoke,  - in the subway, volunteers - in",45,"['https://t.co/tp87Daobkp', 'http://t.co/vgqh89nijr']","['#Kiev', '#Klitschko', '#Ato', '#News', '#Ukraine', '#Power', '#War']",[],[]
5428,1,salvation ukraine case ukraine fxdpfj ke news ukraine war eu rf west usa economics kbykt nt,The salvation of Ukraine is the case of Ukraine.,48,"['https://t.co/fxdpfj05ke', 'http://t.co/kbykt1nt4t']","['#News', '#Ukraine', '#War', '#EU', '#RF', '#West', '#USA', '#Economics']",[],[]
5429,1,double minsk negotiations negotiations xbladqbqlh ldnr ukraine war donbass politics jbxonrpn,Double bottom   for negotiations.,33,"['https://t.co/xbladqbqlh', 'http://t.co/jbxonrpn9z']","['#Minsk', '#Negotiations', '#LDNR', '#Ukraine', '#War', '#Donbass', '#Politics']",[],[]
5430,1,ukraine defacked story people want hear qppbmjaut youtube,Ukraine 08/31/15. The defacked story of people who do not want to hear using @youtube,85,['https://t.co/qppbmjaut'],[],[],['@youtube']
5431,1,presidential candidate usa promised arm ukraine answer putin khkooecg news ukraine hpdrxsm,The presidential candidate  USA promised to arm Ukraine and answer,66,"['https://t.co/8khkooecg8', 'http://t.co/y74hpdrxsm']","['#the', '#Putin', '#News', '#Ukraine']",[],[]
5432,1,yatsenyuk poroshenko sold places verkhovna rada auirpn news ukraine power politics carofenfjn,and  sold places in the Verkhovna Rada.,39,"['https://t.co/f7l2auirpn', 'http://t.co/carofenfjn']","['#Yatsenyuk', '#Poroshenko', '#News', '#Ukraine', '#Power', '#Politics']",[],[]
5433,1,ukraine looking guilty disastrous performance olympics impressive embarrassment past olympic games ub iuje fd,Ukraine is looking for guilty in a disastrous performance at the Olympics The most impressive embarrassment of past Olympic Games .,131,['https://t.co/ub1iuje6fd'],[],[],[]
5434,1,kiev need coal donbass nnwlxwwdyz energy ukraine power war coal politics vdrqah,will need  from,15,"['https://t.co/nnwlxwwdyz', 'http://t.co/v9vdrqah6r']","['#Kiev', '#coal', '#Donbass', '#Energy', '#Ukraine', '#Power', '#War', '#Coal', '#Politics']",[],[]
5435,1,ukraine usa began exercises black sea ztvlkmte news,and  USA began the exercises in the Black Sea.,46,['https://t.co/ztvlkmte9y'],"['#Ukraine', '#the', '#News']",[],[]
5436,1,belarusians fenced non brothers wall dyjxhqqg news belarus ukraine rf ltm hftpx,"are fenced off from the ""non -brothers"" with their own wall.",60,"['https://t.co/31dyjxhqqg', 'http://t.co/6ltm5hftpx']","['#Belarusians', '#News', '#Belarus', '#Ukraine', '#RF']",[],[]
5437,1,relational kiev debiting debt absolute bluff scpcnuq news ukraine state debt crisis mlsluxmv,Relational  on debiting  - absolute     debt,44,"['https://t.co/c14Scpcnuq', 'http://t.co/e7mlsluxmv']","['#Kiev', '#debt', '#bluff', '#News', '#Ukraine', '#state', '#Crisis']",[],[]
5438,1,grinding airmobiles qqgdyxnhbd news airborne forces ukraine army armament poroshenko politics fu fsls,Grinding airmobiles.   Forces,29,"['https://t.co/qqgdyxnhbd', 'http://t.co/fu68fsls8c']","['#News', '#Airborne', '#Ukraine', '#Army', '#Armament', '#Poroshenko', '#Politics']",[],[]
5439,1,inosmi revealed secret negotiations military usa rf ycxxbcmjqh media war ukraine army armament ncfscneoo,Inosmi revealed the secret negotiations of the military  and,60,"['https://t.co/ycxxbcmjqh', 'http://t.co/1NCFSCNEOO']","['#USA', '#RF', '#media', '#War', '#Ukraine', '#Army', '#Armament']",[],[]
5440,1,girls aggressors laugh jrtyubrmvo news politics ukraine eu usa putin poroshenko bnegrk syuu,Girls cry . aggressors laugh!,29,"['https://t.co/jrtyubrmvo', 'http://t.co/bnegrk4syuu']","['#News', '#Politics', '#Ukraine', '#EU', '#USA', '#Putin', '#Poroshenko']",[],[]
5441,1,ukraine returned russian watts ukraine returns constant import electro asxc ggnod lsdzjkv,Ukraine has returned to Russian watts. Ukraine returns to the constant import of electro .,90,"['http://t.co/asxc35ggnod', 'http://t.co/lsdzjkv3d6']",[],[],[]
5442,1,german media usa looking replacement yatsenyuk sz news politics ukraine politics kcwj hopgb,German   USA is looking for a replacement,41,"['https://t.co/u0sz15p8x9', 'http://t.co/kcwj8hopgb']","['#media', '#the', '#Yatsenyuk', '#News', '#Politics', '#Ukraine', '#Politics']",[],[]
5443,1,saakashvili want hold post prime minister ukraine hdk yy news saakashvili ukraine hafrlmltmz,does not want to hold the post of Prime Minister of Ukraine.,60,"['https://t.co/hdk0yy6t3', 'http://t.co/hafrlmltmz']","['#Saakashvili', '#News', '#Saakashvili', '#Ukraine']",[],[]
5444,1,german manufacturers weapons beneficial crisis ukraine kndefxff mobrones ukraine war,German manufacturers of weapons are beneficial  in Ukraine,58,['https://t.co/kndefxff6s'],"['#Crisis', '#mobrones', '#Ukraine', '#War']",[],[]
5445,1,chief vesti ukraine bail thousand dollars ex head ukrainian rlpwatmhio ulwrhtdamo,The former chief of the Vesti-Ukraine was bail to 47 thousand dollars. Ex-head of Ukrainian .,93,"['http://t.co/rlpwatmhio', 'http://t.co/ulwrhtdamo']",[],[],[]
5446,1,mikhalkov prohibited entry ukraine nioyvyi ukraine politics sbu safety rf culture fnoxqmicaf,s prohibited entry to Ukraine.,30,"['https://t.co/55nioyvyi', 'http://t.co/fnoxqmicaf']","['#Mikhalkov', '#Ukraine', '#Politics', '#SBU', '#Safety', '#RF', '#Culture']",[],[]
5447,1,ukraine days unusual accustomed mwilezdey youtube,"Ukraine is our days, nothing unusual is already accustomed to using @youtube",76,['https://t.co/7mwilezdey'],[],[],['@youtube']
5448,1,ukraine turns energy material europe economy requires electricity moil janat wwnz hghw umnnp,Ukraine turns into energy material of Europe. Any economy requires electricity. Moil .,86,"['http://t.co/janat8wwnz', 'http://t.co/hghw6umnnp']",[],[],[]
5449,1,foreign ministry ukraine told world ukraine ancient mammoths vgeyx news history politics rohj kgh,Ministry of Ukraine told the world:  - ancient mammoths.,56,"['https://t.co/vgeyx020f', 'http://t.co/rohj432kgh']","['#Foreign', '#Ukraine', '#News', '#History', '#Politics']",[],[]
5450,1,sk investigate activity sbu recruiting russians tvvrx kpxw sk rf ukraine ca ov,SK can investigate the activity of  recruiting Russians.,56,"['https://t.co/tvvrx8kpxw', 'http://t.co/2v1ca6j0ov']","['#SBU', '#SK', '#RF', '#Ukraine']",[],[]
5451,1,western media revealed war ukraine beneficial pcccprvzkdx news usa politics ukraine ubtrri iafj,The Western  was revealed to whom the war in Ukraine is beneficial.,67,"['https://t.co/pcccprvzkdx', 'http://t.co/ubtrri8iafj']","['#media', '#News', '#USA', '#Politics', '#Ukraine']",[],[]
5452,1,new democratic order ukraine assault detachments kharkiv cc kkle ukraine ukraine war bule eeq,New Democratic Order of Ukraine: assault detachments in,55,"['https://t.co/cc43kkle', 'http://t.co/03bule50eeq']","['#Kharkiv', '#Ukraine', '#Ukraine', '#war']",[],[]
5453,1,ukraine theater absurd gives new ideas mypfrk news osce war donbass politics ep na nnme,of the absurd gives new ideas.,30,"['https://t.co/x83MYPFRK', 'http://t.co/ep7na5nnme']","['#Ukraine', '#Theater', '#News', '#OSCE', '#War', '#Donbass', '#Politics']",[],[]
5454,1,kiev fights victory film fraud cikffqr news ukraine cinema politics rf power zj cwlfe,"fights for the ""victory"" on the film fraud.",43,"['https://t.co/cikffqr93s', 'http://t.co/zj7cwlfe6e']","['#Kiev', '#News', '#Ukraine', '#Cinema', '#Politics', '#RF', '#Power']",[],[]
5455,1,time names tkiqkdp news apu hunt ukraine war rf donbass tilfppcu,It's time to call everything with your names!,45,"['https://t.co/o5tkiqkdp4', 'http://t.co/9tilfppcu5']","['#News', '#APU', '#Hunt', '#Ukraine', '#War', '#RF', '#Donbass']",[],[]
